experiment,frequency,shell,threads,utility,op1,op2,sysfs-powercap-rapl,perf-ipc,perf-freq,ipc-estimate,metricq
4,0,2,48,2374620426,0,0,591.541053,2.633528,2.991641,0.000000,1339.440000
5,0,2,48,509871,0,0,592.382014,5.385070,2.606829,0.000000,1340.080000
8,0,2,48,2790,0,0,619.122354,3.226380,2.695259,0.000000,1367.640000
14,0,2,48,1732,0,0,631.369566,4.218287,2.562815,0.000000,1379.380000
13,0,2,48,1854,0,0,632.026220,2.025657,2.984387,0.000000,1380.480000
3,0,2,48,83164,0,0,535.527626,2.121868,2.991975,0.000000,1268.360000
9,0,2,48,83137,0,0,535.218677,2.117715,2.991991,0.000000,1268.040000
11,0,2,48,18524,0,0,500.245342,0.064479,2.991946,0.000000,1227.260000
6,0,2,48,211187769,0,0,625.097183,3.971159,1.986790,0.000000,1371.780000
4,0,2,56,2359606099,0,0,592.705951,2.632427,2.989397,0.000000,1340.960000
5,0,2,56,464795,0,0,593.333406,5.370144,2.426372,0.000000,1340.840000
8,0,2,56,2571,0,0,622.231306,3.198075,2.515070,0.000000,1368.860000
14,0,2,56,1539,0,0,634.414528,4.116624,2.405942,0.000000,1381.720000
13,0,2,56,1638,0,0,634.679084,1.839533,2.951275,0.000000,1381.480000
3,0,2,56,82862,0,0,552.217052,2.122106,2.990619,0.000000,1288.840000
9,0,2,56,82801,0,0,551.072136,2.118033,2.990548,0.000000,1287.240000
11,0,2,56,18459,0,0,511.617666,0.064479,2.990378,0.000000,1238.660000
6,0,2,56,188051960,0,0,628.089386,3.962729,1.797169,0.000000,1372.800000
4,0,2,64,2338837505,0,0,561.100690,2.631514,2.987565,0.000000,1299.420000
5,0,2,64,493816,0,0,570.662833,5.371669,2.608313,0.000000,1310.540000
8,0,2,64,2551,0,0,668.057296,3.186105,2.560118,0.000000,1419.520000
14,0,2,64,1529,0,0,691.086418,4.172633,2.462153,0.000000,1444.480000
13,0,2,64,1626,0,0,690.685166,2.026296,2.953680,0.000000,1445.440000
3,0,2,64,82395,0,0,561.515323,2.121787,2.989848,0.000000,1299.340000
9,0,2,64,82265,0,0,533.893298,2.117640,2.989508,0.000000,1267.440000
11,0,2,64,18350,0,0,505.260233,0.064479,2.989670,0.000000,1232.200000
6,0,2,64,186094760,0,0,680.413990,3.969859,1.844756,0.000000,1432.540000
4,0,2,72,2311700928,0,0,566.855434,2.629595,2.986450,0.000000,1306.940000
5,0,2,72,484834,0,0,609.889838,5.380549,2.637618,0.000000,1355.900000
8,0,2,72,2536,0,0,710.968323,3.182362,2.597299,0.000000,1470.520000
14,0,2,72,1517,0,0,745.845368,4.208546,2.509945,0.000000,1505.840000
13,0,2,72,1614,0,0,741.105784,2.132477,2.957342,0.000000,1502.220000
3,0,2,72,81916,0,0,569.763205,2.121653,2.989739,0.000000,1308.300000
9,0,2,72,81880,0,0,573.316414,2.117763,2.989795,0.000000,1311.400000
11,0,2,72,18094,0,0,440.470038,0.064479,2.987596,0.000000,1156.820000
6,0,2,72,184526175,0,0,734.666075,3.972881,1.883902,0.000000,1491.600000
4,0,2,80,2317255665,0,0,673.509631,2.631046,2.988105,0.000000,1432.160000
5,0,2,80,456897,0,0,716.592246,5.375962,2.567648,0.000000,1483.220000
8,0,2,80,2519,0,0,759.474008,3.184078,2.626455,0.000000,1522.960000
14,0,2,80,1507,0,0,797.993120,4.225484,2.550793,0.000000,1566.500000
13,0,2,80,1601,0,0,782.128602,2.152352,2.959260,0.000000,1548.860000
3,0,2,80,81505,0,0,600.655037,2.121592,2.989519,0.000000,1342.320000
9,0,2,80,81482,0,0,598.871599,2.117799,2.989516,0.000000,1340.680000
11,0,2,80,18160,0,0,540.171756,0.064479,2.989424,0.000000,1270.520000
6,0,2,80,182812288,0,0,786.102020,3.974261,1.913674,0.000000,1550.640000
4,0,2,88,2304359784,0,0,698.614657,2.631022,2.987702,0.000000,1461.200000
5,0,2,88,451291,0,0,728.487407,5.384359,2.595718,0.000000,1495.520000
8,0,2,88,2501,0,0,782.899207,3.197956,2.648359,0.000000,1551.460000
14,0,2,88,1493,0,0,807.183598,4.222066,2.582170,0.000000,1575.660000
13,0,2,88,1588,0,0,809.596957,2.108178,2.960602,0.000000,1579.160000
3,0,2,88,81065,0,0,612.683797,2.121684,2.989114,0.000000,1354.260000
9,0,2,88,81033,0,0,606.155627,2.117793,2.989123,0.000000,1350.240000
11,0,2,88,18056,0,0,543.871588,0.064479,2.989052,0.000000,1272.880000
6,0,2,88,180727794,0,0,798.022800,3.972021,1.938382,0.000000,1561.260000
4,0,2,96,2290781803,0,0,728.533108,2.631563,2.987643,0.000000,1496.020000
5,0,2,96,460791,0,0,737.273532,5.377522,2.679304,0.000000,1503.800000
8,0,2,96,2480,0,0,787.906434,3.208895,2.629089,0.000000,1555.740000
14,0,2,96,1478,0,0,812.186037,4.213011,2.521261,0.000000,1579.620000
13,0,2,96,1574,0,0,813.188872,2.021652,2.961337,0.000000,1582.680000
3,0,2,96,80645,0,0,631.903817,2.121699,2.988928,0.000000,1377.740000
9,0,2,96,80599,0,0,625.559092,2.117801,2.988837,0.000000,1370.880000
11,0,2,96,17966,0,0,559.318381,0.064479,2.988837,0.000000,1289.460000
6,0,2,96,178736447,0,0,805.336999,3.967828,1.938762,0.000000,1567.180000
4,0,2,104,2272364495,0,0,733.970942,2.629135,2.986395,0.000000,1501.400000
5,0,2,104,449531,0,0,747.001559,5.381529,2.684170,0.000000,1503.920000
8,0,2,104,2461,0,0,791.319895,3.197088,2.552997,0.000000,1557.220000
14,0,2,104,1462,0,0,816.547012,4.186341,2.442295,0.000000,1582.880000
13,0,2,104,1557,0,0,817.792758,1.930862,2.951134,0.000000,1586.160000
3,0,2,104,80237,0,0,650.079173,2.121949,2.988710,0.000000,1397.300000
9,0,2,104,80200,0,0,643.515069,2.117874,2.988636,0.000000,1391.580000
11,0,2,104,17876,0,0,571.217494,0.064479,2.988581,0.000000,1301.820000
6,0,2,104,176414871,0,0,810.566280,3.964784,1.857231,0.000000,1568.740000
4,0,2,112,2261614469,0,0,734.868512,2.630807,2.963380,0.000000,1503.940000
5,0,2,112,490387,0,0,751.947001,5.385665,2.602635,0.000000,1503.420000
8,0,2,112,2449,0,0,794.797599,3.185757,2.477814,0.000000,1558.920000
14,0,2,112,1422,0,0,822.621391,4.152429,2.359524,0.000000,1583.880000
13,0,2,112,1527,0,0,821.392559,1.868138,2.900897,0.000000,1586.200000
3,0,2,112,79838,0,0,670.209097,2.122013,2.988648,0.000000,1421.200000
9,0,2,112,79661,0,0,667.544894,2.117845,2.988665,0.000000,1418.420000
11,0,2,112,17791,0,0,585.503542,0.064478,2.988652,0.000000,1320.380000
6,0,2,112,172879491,0,0,815.988547,3.960885,1.768678,0.000000,1569.740000
4,0,2,8,1,0,0,343.836754,2.629794,2.994206,0.000000,1044.100000
5,0,2,8,1,0,0,357.388971,5.423687,2.894225,0.000000,1058.680000
8,0,2,8,1,0,0,475.151969,3.123449,2.896892,0.000000,1199.900000
14,0,2,8,1,0,0,486.567756,4.479065,2.908301,0.000000,1212.220000
13,0,2,8,1,0,0,489.031995,3.317695,2.993461,0.000000,1212.920000
3,0,2,8,1,0,0,331.225894,2.120705,2.994146,0.000000,1031.240000
9,0,2,8,1,0,0,328.884186,2.117142,2.994090,0.000000,1029.920000
11,0,2,8,1,0,0,324.832709,0.064476,2.994168,0.000000,1023.040000
6,0,2,8,1,0,0,480.307945,4.005845,2.192726,0.000000,1206.900000
4,0,2,16,1,0,0,367.257887,2.632750,2.993444,0.000000,1071.700000
5,0,2,16,1,0,0,393.698710,5.410540,2.893575,0.000000,1103.600000
8,0,2,16,1,0,0,520.426431,3.138406,2.895593,0.000000,1250.700000
14,0,2,16,1,0,0,538.769563,4.471871,2.904709,0.000000,1275.100000
13,0,2,16,1,0,0,536.063805,3.159909,2.993034,0.000000,1270.860000
3,0,2,16,1,0,0,347.462235,2.121283,2.993675,0.000000,1049.240000
9,0,2,16,1,0,0,345.295130,2.117343,2.993629,0.000000,1047.740000
11,0,2,16,1,0,0,332.957798,0.064477,2.994077,0.000000,1034.100000
6,0,2,16,1,0,0,531.614383,4.001523,2.192698,0.000000,1265.360000
4,0,2,24,1,0,0,392.492758,2.633972,2.993361,0.000000,1101.160000
5,0,2,24,1,0,0,432.651789,5.401643,2.893114,0.000000,1149.980000
8,0,2,24,1,0,0,561.813197,3.162015,2.894523,0.000000,1301.840000
14,0,2,24,1,0,0,587.714406,4.451025,2.902749,0.000000,1335.700000
13,0,2,24,1,0,0,574.794342,2.885223,2.991988,0.000000,1317.960000
3,0,2,24,1,0,0,362.782313,2.121651,2.992974,0.000000,1067.340000
9,0,2,24,1,0,0,361.445934,2.117346,2.993204,0.000000,1065.280000
11,0,2,24,1,0,0,345.439532,0.064478,2.993377,0.000000,1045.260000
6,0,2,24,1,0,0,580.415421,3.997261,2.192094,0.000000,1324.600000
4,0,2,32,1,0,0,534.400180,2.633206,2.994825,0.000000,1271.840000
5,0,2,32,1,0,0,569.486493,5.382453,2.894460,0.000000,1318.500000
8,0,2,32,1,0,0,599.161690,3.192658,2.894061,0.000000,1349.980000
14,0,2,32,1,0,0,592.483976,4.395200,2.904038,0.000000,1342.240000
13,0,2,32,1,0,0,602.592946,2.579126,2.990901,0.000000,1353.060000
3,0,2,32,1,0,0,492.333473,2.121588,2.994654,0.000000,1221.400000
9,0,2,32,1,0,0,492.366510,2.117634,2.994659,0.000000,1220.920000
11,0,2,32,1,0,0,470.134975,0.064478,2.994731,0.000000,1193.840000
6,0,2,32,1,0,0,587.733492,3.988465,2.191265,0.000000,1337.220000
4,0,2,40,1,0,0,559.729845,2.631726,2.994319,0.000000,1304.840000
5,0,2,40,1,0,0,533.887934,5.386431,2.892975,0.000000,1277.280000
8,0,2,40,1,0,0,569.162149,3.258020,2.890309,0.000000,1315.500000
14,0,2,40,1,0,0,580.001647,4.320709,2.748242,0.000000,1327.000000
13,0,2,40,1,0,0,612.615476,2.279758,2.989739,0.000000,1364.200000
3,0,2,40,1,0,0,509.167516,2.121449,2.994327,0.000000,1242.440000
9,0,2,40,1,0,0,507.532166,2.117560,2.994371,0.000000,1239.700000
11,0,2,40,1,0,0,480.662553,0.064478,2.994475,0.000000,1205.140000
6,0,2,40,1,0,0,564.730913,3.971708,2.188518,0.000000,1306.700000
4,0,2,48,1,0,0,574.558265,2.633998,2.994025,0.000000,1321.720000
5,0,2,48,1,0,0,526.895271,5.386014,2.845799,0.000000,1265.080000
8,0,2,48,1,0,0,569.180344,3.225857,2.695504,0.000000,1314.320000
14,0,2,48,1,0,0,579.491601,4.227917,2.562624,0.000000,1324.280000
13,0,2,48,1,0,0,603.671208,2.026015,2.988277,0.000000,1352.380000
3,0,2,48,1,0,0,526.742562,2.122046,2.994068,0.000000,1262.440000
9,0,2,48,1,0,0,525.966646,2.117751,2.994196,0.000000,1260.240000
11,0,2,48,1,0,0,489.624216,0.064478,2.994181,0.000000,1217.400000
6,0,2,48,1,0,0,559.206450,3.971162,1.984907,0.000000,1300.800000
4,0,2,56,1,0,0,543.860946,2.632658,2.992867,0.000000,1284.620000
5,0,2,56,1,0,0,526.749552,5.378461,2.635000,0.000000,1264.260000
8,0,2,56,1,0,0,568.902270,3.198265,2.518242,0.000000,1312.060000
14,0,2,56,1,0,0,577.034610,4.125309,2.404978,0.000000,1320.060000
13,0,2,56,1,0,0,592.647575,1.837935,2.956224,0.000000,1338.280000
3,0,2,56,1,0,0,541.372391,2.121734,2.993969,0.000000,1280.300000
9,0,2,56,1,0,0,541.189474,2.117668,2.993877,0.000000,1279.120000
11,0,2,56,1,0,0,500.762198,0.064478,2.993834,0.000000,1230.320000
6,0,2,56,1,0,0,557.311601,3.965371,1.794583,0.000000,1298.140000
4,0,2,64,1,0,0,565.089136,2.632236,2.990371,0.000000,1309.760000
5,0,2,64,1,0,0,563.658607,5.392575,2.665967,0.000000,1308.940000
8,0,2,64,1,0,0,659.673152,3.187443,2.562527,0.000000,1419.440000
14,0,2,64,1,0,0,679.242153,4.171145,2.465914,0.000000,1443.520000
13,0,2,64,1,0,0,681.314973,2.024402,2.957961,0.000000,1444.600000
3,0,2,64,1,0,0,556.408007,2.121749,2.991803,0.000000,1297.340000
9,0,2,64,1,0,0,556.126581,2.117876,2.991983,0.000000,1295.800000
11,0,2,64,1,0,0,508.614471,0.064478,2.992045,0.000000,1240.580000
6,0,2,64,1,0,0,668.653013,3.971330,1.842858,0.000000,1433.060000
4,0,2,72,1,0,0,590.998642,2.633099,2.989452,0.000000,1341.040000
5,0,2,72,1,0,0,602.348829,5.392697,2.684118,0.000000,1355.860000
8,0,2,72,1,0,0,701.853100,3.182501,2.597456,0.000000,1471.320000
14,0,2,72,1,0,0,734.425238,4.214533,2.507440,0.000000,1506.380000
13,0,2,72,1,0,0,730.071709,2.131776,2.957888,0.000000,1502.520000
3,0,2,72,1,0,0,571.601911,2.121849,2.991354,0.000000,1316.300000
9,0,2,72,1,0,0,570.967907,2.117927,2.991129,0.000000,1313.680000
11,0,2,72,1,0,0,519.432089,0.064478,2.991420,0.000000,1251.620000
6,0,2,72,1,0,0,720.433697,3.974060,1.881495,0.000000,1491.020000
4,0,2,80,1,0,0,620.777692,2.632806,2.988965,0.000000,1369.380000
5,0,2,80,1,0,0,642.422675,5.393830,2.709090,0.000000,1403.020000
8,0,2,80,1,0,0,746.632639,3.185335,2.627468,0.000000,1522.440000
14,0,2,80,1,0,0,782.906215,4.229016,2.547683,0.000000,1566.680000
13,0,2,80,1,0,0,769.734790,2.150764,2.960200,0.000000,1549.200000
3,0,2,80,1,0,0,586.635870,2.121823,2.990541,0.000000,1335.880000
9,0,2,80,1,0,0,586.170887,2.117822,2.990489,0.000000,1332.980000
11,0,2,80,1,0,0,528.137132,0.064478,2.990666,0.000000,1263.580000
6,0,2,80,1,0,0,767.391093,3.975497,1.911201,0.000000,1550.300000
4,0,2,88,1,0,0,662.997630,2.633270,2.987545,0.000000,1430.140000
5,0,2,88,1,0,0,682.628224,5.385279,2.722148,0.000000,1452.500000
8,0,2,88,1,0,0,769.060326,3.198877,2.651093,0.000000,1551.900000
14,0,2,88,1,0,0,790.824341,4.218573,2.586667,0.000000,1575.380000
13,0,2,88,1,0,0,793.752809,2.106372,2.961562,0.000000,1578.440000
3,0,2,88,1,0,0,603.932709,2.121805,2.990294,0.000000,1354.600000
9,0,2,88,1,0,0,601.505162,2.117904,2.989940,0.000000,1351.940000
11,0,2,88,1,0,0,538.938963,0.064478,2.990106,0.000000,1275.580000
6,0,2,88,1,0,0,776.325918,3.973202,1.935590,0.000000,1561.960000
4,0,2,96,1,0,0,696.478674,2.631275,2.986700,0.000000,1470.920000
5,0,2,96,1,0,0,722.251269,5.391107,2.706522,0.000000,1502.400000
8,0,2,96,1,0,0,772.253273,3.209382,2.630839,0.000000,1555.900000
14,0,2,96,1,0,0,794.180405,4.203420,2.526504,0.000000,1579.480000
13,0,2,96,1,0,0,796.276538,2.019094,2.963190,0.000000,1582.580000
3,0,2,96,1,0,0,620.280882,2.121735,2.989263,0.000000,1374.260000
9,0,2,96,1,0,0,618.111937,2.117904,2.989322,0.000000,1371.360000
11,0,2,96,1,0,0,552.075203,0.064478,2.989559,0.000000,1290.020000
6,0,2,96,1,0,0,780.871267,3.969017,1.934640,0.000000,1566.920000
4,0,2,104,1,0,0,720.667577,2.630105,2.984162,0.000000,1500.260000
5,0,2,104,1,0,0,724.043744,5.386001,2.698525,0.000000,1503.780000
8,0,2,104,1,0,0,774.135806,3.197670,2.552075,0.000000,1557.280000
14,0,2,104,1,0,0,796.706842,4.186088,2.440068,0.000000,1583.840000
13,0,2,104,1,0,0,798.878226,1.928861,2.951470,0.000000,1584.720000
3,0,2,104,1,0,0,642.430042,2.121917,2.988141,0.000000,1401.820000
9,0,2,104,1,0,0,640.941066,2.117982,2.987990,0.000000,1398.340000
11,0,2,104,1,0,0,565.548993,0.064478,2.988191,0.000000,1307.760000
6,0,2,104,1,0,0,783.435237,3.966511,1.854527,0.000000,1567.960000
4,0,2,112,1,0,0,723.179078,2.633644,2.953793,0.000000,1503.320000
5,0,2,112,1,0,0,723.968876,5.382991,2.604087,0.000000,1503.840000
8,0,2,112,1,0,0,775.704506,3.186870,2.477693,0.000000,1559.580000
14,0,2,112,1,0,0,799.143987,4.151181,2.358707,0.000000,1584.540000
13,0,2,112,1,0,0,800.477878,1.867763,2.898452,0.000000,1585.760000
3,0,2,112,1,0,0,659.929087,2.121748,2.988263,0.000000,1422.540000
9,0,2,112,1,0,0,656.860960,2.117899,2.988329,0.000000,1419.760000
11,0,2,112,1,0,0,575.921154,0.064478,2.988489,0.000000,1320.600000
6,0,2,112,1,0,0,784.962995,3.963502,1.765058,0.000000,1570.260000 
